2739,Matecaña International Airport,PEI,Colombia,Pereira,"{latitude:4.81267, longitude:-75.7395}",-5
2740,Pitalito Airport,PTX,Colombia,Pitalito,"{latitude:1.85777, longitude:-76.0857}",-5
2741,Guillermo León Valencia Airport,PPN,Colombia,Popayan,"{latitude:2.4544, longitude:-76.6093}",-5
2742,Antonio Narino Airport,PSO,Colombia,Pasto,"{latitude:1.39625, longitude:-77.2915}",-5
2743,El Embrujo Airport,PVA,Colombia,Providencia,"{latitude:13.3569, longitude:-81.3583}",-5
2744,Mariquita Airport,MQU,Colombia,Mariquita,"{latitude:5.21256, longitude:-74.8836}",-5
2745,Jose Maria Córdova International Airport,MDE,Colombia,Rio Negro,"{latitude:6.16454, longitude:-75.4231}",-5
2746,Almirante Padilla Airport,RCH,Colombia,Rio Hacha,"{latitude:11.5262, longitude:-72.926}",-5
2747,Jorge E. Gonzalez Torres Airport,SJE,Colombia,San Jose Del Guaviare,"{latitude:2.57969, longitude:-72.6394}",-5
2748,Simón Bolívar International Airport,SMR,Colombia,Santa Marta,"{latitude:11.1196, longitude:-74.2306}",-5
2749,Gustavo Rojas Pinilla International Airport,ADZ,Colombia,San Andres Island,"{latitude:12.5836, longitude:-81.7112}",-5
2750,Eduardo Falla Solano Airport,SVI,Colombia,San Vincente De Caguan,"{latitude:2.15217, longitude:-74.7663}",-5
2751,Gustavo Vargas Airport,TME,Colombia,Tame,"{latitude:6.45108, longitude:-71.7603}",-5
2752,Santiago Perez Airport,AUC,Colombia,Arauca,"{latitude:7.06888, longitude:-70.7369}",-5
2753,El Caraño Airport,UIB,Colombia,Quibdo,"{latitude:5.69076, longitude:-76.6412}",-5
2754,Heriberto Gíl Martínez Airport,ULQ,Colombia,Tulua,"{latitude:4.08836, longitude:-76.2351}",-5
2755,Alfonso López Pumarejo Airport,VUP,Colombia,Valledupar,"{latitude:10.435, longitude:-73.2495}",-5
2756,Vanguardia Airport,VVC,Colombia,Villavicencio,"{latitude:4.16787, longitude:-73.6138}",-5
2758,Bermejo Airport,BJO,Bolivia,Bermejo,"{latitude:-22.7733001709, longitude:-64.3128967285}",-4
2759,Jorge Wilsterman International Airport,CBB,Bolivia,Cochabamba,"{latitude:-17.421100616455, longitude:-66.1771011352539}",-4
2760,Chimore Airport,CCA,Bolivia,Chapacura,"{latitude:-16.976834, longitude:-65.145568}",-4
2761,Capitán Aníbal Arab Airport,CIJ,Bolivia,Cobija,"{latitude:-11.0403995514, longitude:-68.7829971313}",-4
2762,El Alto International Airport,LPB,Bolivia,La Paz,"{latitude:-16.5132999420166, longitude:-68.1922988891601}",-4
2763,Juan Mendoza Airport,ORU,Bolivia,Oruro,"{latitude:-17.962600708, longitude:-67.0762023926}",-4
2764,Capitan Nicolas Rojas Airport,POI,Bolivia,Potosi,"{latitude:-19.5431003571, longitude:-65.7237014771}",-4
2765,Capitán Av. Salvador Ogaya G. airport,PSZ,Bolivia,Puerto Suarez,"{latitude:-18.975301, longitude:-57.820599}",-4
2766,Santa Ana Del Yacuma Airport,SBL,Bolivia,Santa Ana,"{latitude:-13.7622003555, longitude:-65.4352035522}",-4
2767,Juana Azurduy De Padilla Airport,SRE,Bolivia,Sucre,"{latitude:-19.0070991516113, longitude:-65.2886962890625}",-4
2768,Capitan Oriel Lea Plaza Airport,TJA,Bolivia,Tarija,"{latitude:-21.5557003021, longitude:-64.7013015747}",-4
2769,Teniente Av. Jorge Henrich Arauz Airport,TDD,Bolivia,Trinidad,"{latitude:-14.8186998367, longitude:-64.9179992676}",-4
2770,Teniente Coronel Rafael Pabón Airport,VLM,Bolivia,Villa Montes,"{latitude:-21.2551994323999, longitude:-63.4056015015}",-4
2771,Viru Viru International Airport,VVI,Bolivia,Santa Cruz,"{latitude:-17.6448, longitude:-63.135399}",-4
2772,Yacuiba Airport,BYC,Bolivia,Yacuiba,"{latitude:-21.9608993530273, longitude:-63.6516990661621}",-4
2773,Johan Adolf Pengel International Airport,PBM,Suriname,Zandery,"{latitude:5.45282983779999, longitude:-55.1878013611}",-3
2774,Cayenne-Rochambeau Airport,CAY,French Guiana,Cayenne,"{latitude:4.81980991363999, longitude:-52.3604011535999}",-3
2775,Saint-Georges-de-l'Oyapock Airport,OYP,French Guiana,St.-georges Oyapock,"{latitude:3.89759993553, longitude:-51.8041000366}",-3
2777,Alferez FAP Alfredo Vladimir Sara Bauer Airport,AOP,Peru,Andoas,"{latitude:-2.79612994194, longitude:-76.4665985107}",-5
2780,Iberia Airport,IBP,Peru,Iberia,"{latitude:-11.411600112915, longitude:-69.4887008666992}",-5
2781,Cap FAP David Abenzur Rengifo International Airport,PCL,Peru,Pucallpa,"{latitude:-8.37794017791748, longitude:-74.5743026733398}",-5
2782,Teniente FAP Jaime A De Montreuil Morales Airport,CHM,Peru,Chimbote,"{latitude:-9.14960956573486, longitude:-78.5238037109375}",-5
2785,Capitan FAP Jose A Quinones Gonzales International Airport,CIX,Peru,Chiclayo,"{latitude:-6.78747987747192, longitude:-79.8281021118164}",-5
2786,Coronel FAP Alfredo Mendivil Duarte Airport,AYP,Peru,Ayacucho,"{latitude:-13.154800415039, longitude:-74.2043991088867}",-5
2787,Andahuaylas Airport,ANS,Peru,Andahuaylas,"{latitude:-13.7063999176025, longitude:-73.3504028320312}",-5
2788,Comandante FAP German Arias Graziani Airport,ATA,Peru,Anta,"{latitude:-9.34743976593017, longitude:-77.5983963012695}",-5
2789,Jorge Chávez International Airport,LIM,Peru,Lima,"{latitude:-12.0219, longitude:-77.114305}",-5
2790,Juanjui Airport,JJI,Peru,Juanjui,"{latitude:-7.16909980773925, longitude:-76.7285995483398}",-5
2791,Francisco Carle Airport,JAU,Peru,Jauja,"{latitude:-11.7831001282, longitude:-75.4733963013}",-5
2792,Inca Manco Capac International Airport,JUL,Peru,Juliaca,"{latitude:-15.4671001434326, longitude:-70.158203125}",-5
2794,Ilo Airport,ILQ,Peru,Ilo,"{latitude:-17.6949996948242, longitude:-71.3440017700195}",-5
2796,Capitan FAP Pedro Canga Rodriguez Airport,TBP,Peru,Tumbes,"{latitude:-3.5525300502777, longitude:-80.3814010620117}",-5
2797,Moises Benzaquen Rengifo Airport,YMS,Peru,Yurimaguas,"{latitude:-5.8937702178955, longitude:-76.1182022094726}",-5
2800,Chachapoyas Airport,CHH,Peru,Chachapoyas,"{latitude:-6.20180988311767, longitude:-77.856101989746}",-5
2801,Coronel FAP Francisco Secada Vignetta International Airport,IQT,Peru,Iquitos,"{latitude:-3.78473997116088, longitude:-73.3087997436523}",-5
2802,Rodríguez Ballón International Airport,AQP,Peru,Arequipa,"{latitude:-16.3411006927, longitude:-71.5830993652}",-5
2804,Capitan FAP Carlos Martinez De Pinillos International Airport,TRU,Peru,Trujillo,"{latitude:-8.08141040802001, longitude:-79.1088027954101}",-5
2805,Capitán FAP Renán Elías Olivera International Airport,PIO,Peru,Pisco,"{latitude:-13.7448997497558, longitude:-76.2202987670898}",-5
2806,Cadete FAP Guillermo Del Castillo Paredes Airport,TPP,Peru,Tarapoto,"{latitude:-6.5087399482727, longitude:-76.3731994628906}",-5
2807,Coronel FAP Carlos Ciriani Santa Rosa International Airport,TCQ,Peru,Tacna,"{latitude:-18.0533008575, longitude:-70.2758026123}",-5
2808,Padre Aldamiz International Airport,PEM,Peru,Puerto Maldonado,"{latitude:-12.6135997772, longitude:-69.2285995483}",-5
2809,Capitán FAP Guillermo Concha Iberico International Airport,PIU,Peru,Piura,"{latitude:-5.20574998856, longitude:-80.6164016723999}",-5
2810,Capitan Montes Airport,TYL,Peru,Talara,"{latitude:-4.5766401290894, longitude:-81.254096984863}",-5
2812,Alejandro Velasco Astete International Airport,CUZ,Peru,Cuzco,"{latitude:-13.5356998444, longitude:-71.9387969971}",-5
2814,Santa Bernardina International Airport,DZO,Uruguay,Durazno,"{latitude:-33.3588981628417, longitude:-56.4991989135742}",-3
2816,Carrasco International /General C L Berisso Airport,MVD,Uruguay,Montevideo,"{latitude:-34.838402, longitude:-56.0308}",-3
2817,Nueva Hesperides International Airport,STY,Uruguay,Salto,"{latitude:-31.4384994506835, longitude:-57.9852981567382}",-3
2818,Oswaldo Guevara Mujica Airport,AGV,Venezuela,Acarigua,"{latitude:9.55337524414062, longitude:-69.2378692626953}",-4
2819,Anaco Airport,AAO,Venezuela,Anaco,"{latitude:9.43022537231445, longitude:-64.4707260131835}",-4
2821,General José Antonio Anzoategui International Airport,BLA,Venezuela,Barcelona,"{latitude:10.111111, longitude:-64.692222}",-4
2822,Barinas Airport,BNS,Venezuela,Barinas,"{latitude:8.615, longitude:-70.21416667}",-4
2824,Barquisimeto International Airport,BRM,Venezuela,Barquisimeto,"{latitude:10.0427465438842, longitude:-69.3586196899414}",-4
2826,"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",CBL,Venezuela,Ciudad Bolivar,"{latitude:8.12216091156, longitude:-63.5369567871}",-4
2827,Caicara del Orinoco Airport,CXA,Venezuela,Caicara De Orinoco,"{latitude:7.62551021575927, longitude:-66.1628036499023}",-4
2829,Calabozo Airport,CLZ,Venezuela,Calabozo,"{latitude:8.92465591430664, longitude:-67.4170913696289}",-4
2830,Canaima Airport,CAJ,Venezuela,Canaima,"{latitude:6.23198890686035, longitude:-62.8544311523437}",-4
2831,Carora Airport,VCR,Venezuela,Carora,"{latitude:10.1756029129028, longitude:-70.0652160644531}",-4
2832,General Francisco Bermúdez Airport,CUP,Venezuela,Carupano,"{latitude:10.6600141525268, longitude:-63.2616806030273}",-4
2833,José Leonardo Chirinos Airport,CZE,Venezuela,Coro,"{latitude:11.4149436950683, longitude:-69.6809005737304}",-4
2835,Cumaná (Antonio José de Sucre) Airport,CUM,Venezuela,Cumana,"{latitude:10.4503326416015, longitude:-64.1304702758789}",-4
2837,El Dorado Airport,EOR,Venezuela,El Dorado,"{latitude:6.73333311080932, longitude:-61.5833320617675}",-4
2838,Elorza Airport,EOZ,Venezuela,Elorza,"{latitude:7.08333301544189, longitude:-69.533332824707}",-4
2839,Guasdalito Airport,GDO,Venezuela,Guasdualito,"{latitude:7.23333311080932, longitude:-70.8000030517578}",-4
2840,Guiria Airport,GUI,Venezuela,Guiria,"{latitude:10.5740776062, longitude:-62.3126678467}",-4
2841,Guanare Airport,GUQ,Venezuela,Guanare,"{latitude:9.02694416046142, longitude:-69.7551498413085}",-4
2842,Higuerote Airport,HGE,Venezuela,Higuerote,"{latitude:10.462474, longitude:-66.092779}",-4
2843,Andrés Miguel Salazar Marcano Airport,ICC,Venezuela,Isla De Coche,"{latitude:10.794432, longitude:-63.98159}",-4
2844,Josefa Camejo International Airport,LSP,Venezuela,Paraguana,"{latitude:11.7807750701904, longitude:-70.151496887207}",-4
2846,La Fria Airport,LFR,Venezuela,La Fria,"{latitude:8.23916721343994, longitude:-72.2710266113281}",-4
2848,La Chinita International Airport,MAR,Venezuela,Maracaibo,"{latitude:10.5582084656, longitude:-71.7278594971}",-4
2849,Alberto Carnevalli Airport,MRD,Venezuela,Merida,"{latitude:8.582078, longitude:-71.161041}",-4
2850,Del Caribe Santiago Mariño International Airport,PMV,Venezuela,Porlamar,"{latitude:10.9126033782958, longitude:-63.9665985107421}",-4
2851,Simón Bolívar International Airport,CCS,Venezuela,Caracas,"{latitude:10.601194, longitude:-66.991222}",-4
2852,Maturín Airport,MUN,Venezuela,Maturin,"{latitude:9.75452995300292, longitude:-63.1473999023437}",-4
2853,Cacique Aramare Airport,PYH,Venezuela,Puerto Ayacucho,"{latitude:5.6199898719788, longitude:-67.606101989746}",-4
2854,General Bartolome Salom International Airport,PBL,Venezuela,Puerto Cabello,"{latitude:10.4805002212524, longitude:-68.072998046875}",-4
2855,Paramillo Airport,SCI,Venezuela,San Cristobal,"{latitude:7.80132007598876, longitude:-72.2029037475585}",-4
2856,General Manuel Carlos Piar International Airport,PZO,Venezuela,Guayana,"{latitude:8.28853034973144, longitude:-62.760398864746}",-4
2857,Palmarito Airport,PTM,Venezuela,Palmarito,"{latitude:7.56666994094848, longitude:-70.1832962036132}",-4
2858,San Antonio Del Tachira Airport,SVZ,Venezuela,San Antonio,"{latitude:7.84082984924316, longitude:-72.439697265625}",-4
2859,Santa Bárbara de Barinas Airport,SBB,Venezuela,Santa Barbara,"{latitude:7.80351400375366, longitude:-71.1657180786132}",-4
2860,Santa Elena de Uairen Airport,SNV,Venezuela,Santa Ana De Uairen,"{latitude:4.55499982833862, longitude:-61.1500015258789}",-4
2861,Mayor Buenaventura Vivas International Airport,STD,Venezuela,Santo Domingo,"{latitude:7.56538, longitude:-72.035103}",-4
2862,Sub Teniente Nestor Arias Airport,SNF,Venezuela,San Felipe,"{latitude:10.2787, longitude:-68.755203}",-4
2863,San Fernando De Apure Airport,SFD,Venezuela,San Fernando De Apure,"{latitude:7.88331985473632, longitude:-67.4440002441406}",-4
2864,San Tomé Airport,SOM,Venezuela,San Tome,"{latitude:8.9451465606689, longitude:-64.151084899902}",-4
2865,Santa Bárbara del Zulia Airport,STB,Venezuela,Santa Barbara,"{latitude:8.97455024719238, longitude:-71.9432525634765}",-4
2866,Tucupita Airport,TUV,Venezuela,Tucupita,"{latitude:9.08899402618408, longitude:-62.0941734313964}",-4
2867,Tumeremo Airport,TMO,Venezuela,Tumeremo,"{latitude:7.24938, longitude:-61.52893}",-4
2868,Arturo Michelena International Airport,VLN,Venezuela,Valencia,"{latitude:10.1497325897216, longitude:-67.9283981323242}",-4
2870,Dr. Antonio Nicolás Briceño Airport,VLV,Venezuela,Valera,"{latitude:9.34047794342041, longitude:-70.5840606689453}",-4
2871,Valle de La Pascua Airport,VDP,Venezuela,Valle De La Pascua,"{latitude:9.22202777863, longitude:-65.9935836792}",-4
2873,Lethem Airport,LTM,Guyana,Lethem,"{latitude:3.37276, longitude:-59.789398}",-4
2874,V.C. Bird International Airport,ANU,Antigua and Barbuda,Antigua,"{latitude:17.1367, longitude:-61.792702}",-4
2875,Sir Grantley Adams International Airport,BGI,Barbados,Bridgetown,"{latitude:13.0746002197, longitude:-59.4925003052}",-4
2876,Canefield Airport,DCF,Dominica,Canefield,"{latitude:15.3367004394531, longitude:-61.3922004699707}",-4
2877,Douglas-Charles Airport,DOM,Dominica,Dominica,"{latitude:15.547, longitude:-61.299999}",-4
2878,Martinique Aimé Césaire International Airport,FDF,Martinique,Fort-de-france,"{latitude:14.5909996032714, longitude:-61.0032005310058}",-4
2879,L'Espérance Airport,SFG,Guadeloupe,St. Martin,"{latitude:18.099899291992, longitude:-63.047199249268}",-4
2881,Pointe-à-Pitre Le Raizet,PTP,Guadeloupe,Pointe-a-pitre,"{latitude:16.265301, longitude:-61.531799}",-4
2882,Point Salines International Airport,GND,Grenada,Point Salines,"{latitude:12.0041999816894, longitude:-61.7862014770507}",-4
2883,Cyril E. King Airport,STT,Virgin Islands,St. Thomas,"{latitude:18.3372993469238, longitude:-64.9733963012695}",-4
2884,Henry E Rohlsen Airport,STX,Virgin Islands,St. Croix Island,"{latitude:17.7019004821777, longitude:-64.798599243164}",-4
2885,Rafael Hernandez Airport,BQN,Puerto Rico,Aguadilla,"{latitude:18.4948997497558, longitude:-67.1294021606445}",-4
2886,Diego Jimenez Torres Airport,FAJ,Puerto Rico,Fajardo,"{latitude:18.3089008331298, longitude:-65.6619033813476}",-4
2887,Fernando Luis Ribas Dominicci Airport,SIG,Puerto Rico,San Juan,"{latitude:18.4568004608154, longitude:-66.0980987548828}",-4
2888,Eugenio Maria De Hostos Airport,MAZ,Puerto Rico,Mayaguez,"{latitude:18.2556991577148, longitude:-67.1484985351562}",-4
2889,Mercedita Airport,PSE,Puerto Rico,Ponce,"{latitude:18.00830078125, longitude:-66.563003540039}",-4
2890,Luis Munoz Marin International Airport,SJU,Puerto Rico,San Juan,"{latitude:18.4393997192, longitude:-66.0018005371}",-4
2891,Robert L. Bradshaw International Airport,SKB,Saint Kitts and Nevis,Basse Terre,"{latitude:17.3111991882324, longitude:-62.7187004089355}",-4
2893,George F. L. Charles Airport,SLU,Saint Lucia,Castries,"{latitude:14.0202, longitude:-60.992901}",-4
2894,Hewanorra International Airport,UVF,Saint Lucia,Hewandorra,"{latitude:13.7332, longitude:-60.952599}",-4
2895,Queen Beatrix International Airport,AUA,Aruba,Oranjestad,"{latitude:12.5014, longitude:-70.015198}",-4
2896,Flamingo International Airport,BON,Netherlands Antilles,Kralendijk,"{latitude:12.1309995651245, longitude:-68.2685012817382}",-4
2897,Hato International Airport,CUR,Netherlands Antilles,Willemstad,"{latitude:12.1889, longitude:-68.959801}",-4
2898,F. D. Roosevelt Airport,EUX,Netherlands Antilles,Oranjestad,"{latitude:17.4965000152587, longitude:-62.9794006347656}",-4
2899,Princess Juliana International Airport,SXM,Netherlands Antilles,Philipsburg,"{latitude:18.0410003662, longitude:-63.1088981628}",-4
2900,Clayton J Lloyd International Airport,AXA,Anguilla,The Valley,"{latitude:18.2048, longitude:-63.055099}",-4
2901,Tobago-Crown Point Airport,TAB,Trinidad and Tobago,Scarborough,"{latitude:11.1497001647949, longitude:-60.8321990966796}",-4
2902,Piarco International Airport,POS,Trinidad and Tobago,Port-of-spain,"{latitude:10.5953998565673, longitude:-61.3372001647949}",-4
2903,Terrance B. Lettsome International Airport,EIS,British Virgin Islands,Tortola,"{latitude:18.4447994232177, longitude:-64.5429992675781}",-4
2905,Canouan Airport,CIW,Saint Vincent and the Grenadines,Canouan Island,"{latitude:12.699, longitude:-61.3424}",-4
2906,Mustique Airport,MQS,Saint Vincent and the Grenadines,Mustique,"{latitude:12.887900352478, longitude:-61.1801986694335}",-4
2907,Argyle International Airport,SVD,Saint Vincent and the Grenadines,Kingstown,"{latitude:13.156695, longitude:-61.149945}",-4
2908,Almaty Airport,ALA,Kazakhstan,Alma-ata,"{latitude:43.3521003723144, longitude:77.0404968261718}",6
2909,Balkhash Airport,BXH,Kazakhstan,Balkhash,"{latitude:46.8932991027832, longitude:75.0049972534179}",6
2910,Astana International Airport,TSE,Kazakhstan,Tselinograd,"{latitude:51.0222015380859, longitude:71.4669036865234}",6
2911,Taraz Airport,DMB,Kazakhstan,Dzhambul,"{latitude:42.8535995483398, longitude:71.303596496582}",6
2912,Manas International Airport,FRU,Kyrgyzstan,Bishkek,"{latitude:43.0612983704, longitude:74.4776000977}",6
2913,Osh Airport,OSS,Kyrgyzstan,Osh,"{latitude:40.6090011597, longitude:72.793296814}",6
2914,Shymkent Airport,CIT,Kazakhstan,Chimkent,"{latitude:42.364200592041, longitude:69.4788970947265}",6
2916,Uralsk Airport,URA,Kazakhstan,Uralsk,"{latitude:51.1507987976074, longitude:51.543098449707}",5
2917,Pavlodar Airport,PWQ,Kazakhstan,Pavlodar,"{latitude:52.1949996948242, longitude:77.0738983154296}",6
2918,Semipalatinsk Airport,PLX,Kazakhstan,Semiplatinsk,"{latitude:50.351295, longitude:80.234398}",6
2920,Aktobe Airport,AKX,Kazakhstan,Aktyubinsk,"{latitude:50.2458, longitude:57.206699}",5
2922,Heydar Aliyev International Airport,GYD,Azerbaijan,Baku,"{latitude:40.4674987792968, longitude:50.0466995239257}",4
2923,Yakutsk Airport,YKS,Russia,Yakutsk,"{latitude:62.0932998657226, longitude:129.77099609375}",9
2925,Mirny Airport,MJZ,Russia,Mirnyj,"{latitude:62.5346984863281, longitude:114.039001464843}",9
2926,Ignatyevo Airport,BQS,Russia,Blagoveschensk,"{latitude:50.4253997802734, longitude:127.412002563476}",9
2927,Khabarovsk-Novy Airport,KHV,Russia,Khabarovsk,"{latitude:48.52799987793, longitude:135.18800354004}",10
2929,Provideniya Bay Airport,PVS,Russia,Provideniya Bay,"{latitude:64.3780975341796, longitude:-173.24299621582}",12
2930,Sokol Airport,GDX,Russia,Magadan,"{latitude:59.9109992980957, longitude:150.720001220703}",11
2931,Pevek Airport,PWE,Russia,Pevek,"{latitude:69.783302307129, longitude:170.59700012207}",12
2932,Yelizovo Airport,PKC,Russia,Petropavlovsk,"{latitude:53.1679000854492, longitude:158.453994750976}",12
2933,Yuzhno-Sakhalinsk Airport,UUS,Russia,Yuzhno-sakhalinsk,"{latitude:46.8886985778808, longitude:142.718002319335}",11
2934,Vladivostok International Airport,VVO,Russia,Vladivostok,"{latitude:43.398998260498, longitude:132.147994995117}",10
2935,Chita-Kadala Airport,HTA,Russia,Chita,"{latitude:52.026299, longitude:113.306}",9
2936,Bratsk Airport,BTK,Russia,Bratsk,"{latitude:56.3706016540527, longitude:101.697998046875}",8
2937,Irkutsk Airport,IKT,Russia,Irkutsk,"{latitude:52.268001556396, longitude:104.38899993896}",8
2938,Ulan-Ude Airport (Mukhino),UUD,Russia,Ulan-ude,"{latitude:51.8078002929687, longitude:107.438003540039}",8
2939,Boryspil International Airport,KBP,Ukraine,Kiev,"{latitude:50.3450012207031, longitude:30.8946990966796}",2
2940,Donetsk International Airport,DOK,Ukraine,Donetsk,"{latitude:48.0736007690429, longitude:37.7397003173828}",2
2941,Dnipropetrovsk International Airport,DNK,Ukraine,Dnepropetrovsk,"{latitude:48.3572006225585, longitude:35.100601196289}",2
2942,Simferopol International Airport,SIP,Ukraine,Simferopol,"{latitude:45.0522003173828, longitude:33.9751014709472}",3
2944,Kiev Zhuliany International Airport,IEV,Ukraine,Kiev,"{latitude:50.40194, longitude:30.45194}",2
